,loss,categorical_accuracy,precision,recall,val_loss,val_categorical_accuracy,val_precision,val_recall,lr
0,2.7301292419433594,0.2387777715921402,0.7480980753898621,0.04916666820645332,2.757960319519043,0.2488333284854889,0.6398268342018127,0.12316666543483734,0.001
1,2.391402244567871,0.3050000071525574,0.7466729879379272,0.08727777749300003,2.5782663822174072,0.2619999945163727,0.5834983587265015,0.14733333885669708,0.001
2,2.242375135421753,0.33916667103767395,0.7437112927436829,0.1133333370089531,2.355574131011963,0.3176666796207428,0.6423676013946533,0.171833336353302,0.001
3,2.150198221206665,0.36383333802223206,0.7655758261680603,0.13516665995121002,2.3111155033111572,0.343833327293396,0.656231164932251,0.18166667222976685,0.001
4,2.077758312225342,0.3847777843475342,0.7574063539505005,0.1505555510520935,2.095224380493164,0.3786666691303253,0.7260788083076477,0.19349999725818634,0.001
5,2.0319793224334717,0.39294445514678955,0.7631714940071106,0.1641666740179062,1.9161947965621948,0.4300000071525574,0.7964178919792175,0.22233332693576813,0.001
6,1.9913268089294434,0.40477776527404785,0.7654470801353455,0.17550000548362732,1.8717129230499268,0.44733333587646484,0.8297491073608398,0.23149999976158142,0.001
7,1.959068775177002,0.4154999852180481,0.7632420063018799,0.185722216963768,1.9856033325195312,0.4025000035762787,0.7104700803756714,0.22166666388511658,0.001
8,1.924467921257019,0.42072221636772156,0.768912136554718,0.19594444334506989,1.7834597826004028,0.47600001096725464,0.8310502171516418,0.24266666173934937,0.001
9,1.8751245737075806,0.4353888928890228,0.7729458212852478,0.2053888887166977,1.8851768970489502,0.4283333420753479,0.743677020072937,0.2548333406448364,0.001
10,1.8576834201812744,0.44066667556762695,0.7694942355155945,0.2121666669845581,2.034282922744751,0.40299999713897705,0.6840113401412964,0.2409999966621399,0.001
11,1.831951379776001,0.4462222158908844,0.7652072906494141,0.21944443881511688,2.010843276977539,0.4111666679382324,0.7059101462364197,0.2488333284854889,0.001
12,1.7987061738967896,0.45544445514678955,0.7651472687721252,0.22661110758781433,1.9345102310180664,0.44316667318344116,0.731968343257904,0.26216667890548706,0.001
13,1.7730149030685425,0.46916666626930237,0.7763851284980774,0.2374444454908371,1.694583535194397,0.4896666705608368,0.7894265055656433,0.29366666078567505,0.001
14,1.7400555610656738,0.4713333249092102,0.7730990052223206,0.24683333933353424,1.5704928636550903,0.5253333449363708,0.834168553352356,0.30516666173934937,0.001
15,1.7312177419662476,0.4732777774333954,0.766456127166748,0.2561666667461395,1.621586799621582,0.5238333344459534,0.8279895782470703,0.31850001215934753,0.001
16,1.722196102142334,0.47938889265060425,0.7750663757324219,0.25938889384269714,1.5840129852294922,0.5238333344459534,0.8360375761985779,0.32633334398269653,0.001
17,1.6874659061431885,0.4868888854980469,0.7786061763763428,0.26688888669013977,1.7149524688720703,0.4860000014305115,0.7633684277534485,0.3021666705608368,0.001
18,1.668952465057373,0.4934999942779541,0.7684144973754883,0.27355554699897766,1.7676793336868286,0.46566668152809143,0.735990047454834,0.2955000102519989,0.001
19,1.6536216735839844,0.496277779340744,0.7749309539794922,0.2806110978126526,1.5057743787765503,0.5515000224113464,0.826408863067627,0.3348333239555359,0.001
20,1.6421929597854614,0.4987777769565582,0.7718161344528198,0.28450000286102295,1.526598334312439,0.5488333106040955,0.8252587914466858,0.3321666717529297,0.001
21,1.6278517246246338,0.5066111087799072,0.7749039530754089,0.29127776622772217,1.5284312963485718,0.550166666507721,0.819639265537262,0.3408333361148834,0.001
22,1.60746431350708,0.5107777714729309,0.7764739394187927,0.3014444410800934,1.5272083282470703,0.5444999933242798,0.8185389041900635,0.3473333418369293,0.001
23,1.5910060405731201,0.5122222304344177,0.7726819515228271,0.3013888895511627,1.5875670909881592,0.5238333344459534,0.7921434044837952,0.3461666703224182,0.001
